"","id","prize","year","name","gender","yob","yod","univ","city","country"
"6932","21962683","2","1962","Max Ferdinand  Perutz","M","1914","2002","Cavendish Institute of Cambridge","Cambridge","UNITED KINGDOM (GB) "
"6933","21962691","2","1962","Manfred  Eigen","M","1927",NA,NA,"Göttingen ","GERMANY (DE) "
"6934","21962692","2","1962","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"6935","2196311","2","1963","James  Baddiley","M","1918","2008","Durham University","Durham","UNITED KINGDOM (GB) "
"6936","2196321","2","1963","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"6937","2196331","2","1963","Derek Harold Richard   Barton","M","1918","1998",NA,"London","UNITED KINGDOM (GB) "
"6938","2196341","2","1963","Jannik  Bjerrum","M","1909","1992",NA,"Copenhagen","DENMARK (DK) "
"6939","2196351","2","1963","Herbert C Brown","M","1912","2004","Purdue University","Lafayette","UNITED STATES (US) "
"6940","2196361","2","1963","Alfred  Champagnat","M",NA,NA,"La Société Française des Pétroles","Paris","FRANCE (FR) "
"6941","2196371","2","1963","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"6942","2196381","2","1963","Burris Bell   Cunningham","M","1912","1971","University of California","Berkeley","UNITED STATES (US) "
"6943","2196391","2","1963","Manfred  Eigen","M","1927",NA,"Max Planck Institut","Göttingen ","GERMANY (DE) "
"6944","21963101","2","1963","Manfred  Eigen","M","1927",NA,"Max Planck Institut","Göttingen ","GERMANY (DE) "
"6945","21963111","2","1963","Henry  Eyring","M","1901","1981","University of Utah","Salt Lake City","UNITED STATES (US) "
"6946","21963121","2","1963","Henry  Eyring","M","1901","1981","University of Utah","Salt Lake City","UNITED STATES (US) "
"6947","21963131","2","1963","Fritz  Feigl","M","1875","1971","Department of Agriculture (Ministério da Agricultura)","Rio de Janeiro","BRAZIL (BR) "
"6948","21963141","2","1963","Fritz  Feigl","M","1875","1971","Department of Agriculture (Ministério da Agricultura)","Rio de Janeiro","BRAZIL (BR) "
"6949","21963151","2","1963","Heinz L Fraenckel-Conrat","M","1910","1999","University of California","Berkeley","UNITED STATES (US) "
"6950","21963161","2","1963","Alexander Naumovich   Frumkin","M","1895","1976","USSR Academy of Sciences","Moscow","RUSSIAN FEDERATION (RU) "
"6951","21963171","2","1963","Alexander Naumovich   Frumkin","M","1895","1976","USSR Academy of Sciences","Moscow","RUSSIAN FEDERATION (RU) "
"6952","21963181","2","1963","Ludwig August Wilhelm  Geilmann","M","1891","1967","Mainz","Mainz","GERMANY (DE) "
"6953","21963191","2","1963","Louis Plack  Hammett","M","1894","1987","Columbia University","New York","UNITED STATES (US) "
"6954","21963201","2","1963","Odd  Hassel","M","1897","1981","University of Oslo","Oslo","NORWAY (NO) "
"6955","21963211","2","1963","Dorothy  Crowfoot Hodgkin","F","1910","1994","University of Oxford","Oxford","UNITED KINGDOM (GB) "
"6956","21963221","2","1963","Dorothy  Crowfoot Hodgkin","F","1910","1994","University of Oxford","Oxford","UNITED KINGDOM (GB) "
"6957","21963231","2","1963","Dorothy  Crowfoot Hodgkin","F","1910","1994","University of Oxford","Oxford","UNITED KINGDOM (GB) "
"6958","21963241","2","1963","Dorothy  Crowfoot Hodgkin","F","1910","1994","University of Oxford","Oxford","UNITED KINGDOM (GB) "
"6959","21963251","2","1963","Dionyz  Ilkovic","M","1907","1980",NA,"Bratislava","CZECH REPUBLIC (CZ)  now SLOVAKIA (SK)"
"6960","21963261","2","1963","Sir Christopher Kelk  Ingold","M","1893","1970","University of London","London","UNITED KINGDOM (GB) "
"6961","21963271","2","1963","Sir Christopher Kelk  Ingold","M","1893","1970","University of London","London","UNITED KINGDOM (GB) "
"6962","21963281","2","1963","Martin David  Kamen","M","1913","2002","University of California","Berkeley","UNITED STATES (US) "
"6963","21963291","2","1963","Har Gobind  Khorana","M","1922","2011","University of Wisconsin","Madison","UNITED STATES (US) "
"6964","21963301","2","1963","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"6965","21963311","2","1963","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"6966","21963321","2","1963","Choh Hao  Li","M","1913","1987",NA,"Berkeley","UNITED STATES (US) "
"6967","21963331","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"6968","21963341","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"6969","21963351","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"6970","21963361","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"6971","21963371","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"6972","21963381","2","1963","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"6973","21963391","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6974","21963401","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6975","21963411","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6976","21963421","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6977","21963431","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6978","21963441","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6979","21963451","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6980","21963461","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6981","21963471","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"6982","21963481","2","1963","Gerhard  Schramm","M","1910","1969","Max Planck Institut","Tübingen","GERMANY (DE) "
"6983","21963491","2","1963","Gerhard  Schramm","M","1910","1969","Max Planck Institut","Tübingen","GERMANY (DE) "
"6984","21963501","2","1963","Gerold Karl   Schwarzenbach","M","1904","1978","University of Zurich","Zurich","SWITZERLAND (CH) "
"6985","21963511","2","1963","Gerold Karl   Schwarzenbach","M","1904","1978","University of Zurich","Zurich","SWITZERLAND (CH) "
"6986","21963521","2","1963","Noel B Slater","M","1912","1973","Leeds Society","Leeds","UNITED KINGDOM (GB) "
"6987","21963531","2","1963","Carl  Wagner","M","1901","1977","University of Göttingen ","Göttingen ","GERMANY (DE) "
"6988","21963541","2","1963","Saul  Winstein","M","1912","1969","University of California","Berkeley","UNITED STATES (US) "
"6989","21963551","2","1963","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"6990","21963561","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6991","21963571","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6992","21963581","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6993","21963591","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6994","21963601","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6995","21963611","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6996","21963621","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6997","21963631","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6998","21963641","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"6999","21963651","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7000","21963661","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7001","21963671","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7002","21963681","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7003","21963691","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7004","21963701","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7005","21963711","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7006","21963721","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7007","21963731","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7008","21963741","2","1963","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7009","21963751","2","1963","Gunnar  Blix","M","1894","1981",NA,"Uppsala","SWEDEN (SE) "
"7010","21963752","2","1963","Ernst  Klenk","M","1896","1971",NA,"Köln","GERMANY (DE) "
"7011","21963761","2","1963","Konrad  Bloch","M","1912","2000","Harvard University","Cambridge","UNITED STATES (US) "
"7012","21963762","2","1963","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"7013","21963771","2","1963","Walter Heinrich   Heitler","M","1904","1981","University of Zurich","Zurich","SWITZERLAND (CH) "
"7014","21963772","2","1963","Fritz  London","M","1900","1954","Duke University","Durham","UNITED STATES (US) "
"7015","21963781","2","1963","Dorothy  Crowfoot Hodgkin","F","1910","1994","University of Oxford","Oxford","UNITED KINGDOM (GB) "
"7016","21963782","2","1963","John  Monteath Robertson","M","1900","1989",NA,"Glasgow","UNITED KINGDOM (GB) "
"7017","21963791","2","1963","Max Ferdinand  Perutz","M","1914","2002","Medical Research Council","Cambridge","UNITED KINGDOM (GB) "
"7018","21963792","2","1963","John  C Kendrew","M","1917","1997","Medical Research Council","Cambridge","UNITED KINGDOM (GB) "
"7019","21963801","2","1963","Alberte  Pullman","F","1920","2011","University of Paris","Paris","FRANCE (FR) "
"7020","21963802","2","1963","Bernard  Pullman","M","1919","1996","University of Paris","Paris","FRANCE (FR) "
"7021","21963811","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"7022","21963812","2","1963","Karl W Ziegler","M","1898","1973","Max Planck Institut","Mülheim (Mülheim an der Ruhr) ","GERMANY (DE) "
"7023","21963821","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"7024","21963822","2","1963","Karl W Ziegler","M","1898","1973","Max Planck Institut","Mülheim (Mülheim an der Ruhr) ","GERMANY (DE) "
"7025","21963831","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"7026","21963832","2","1963","Karl W Ziegler","M","1898","1973","Max Planck Institut","Mülheim (Mülheim an der Ruhr) ","GERMANY (DE) "
"7027","21963841","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"7028","21963842","2","1963","Karl W Ziegler","M","1898","1973","Max Planck Institut","Mülheim (Mülheim an der Ruhr) ","GERMANY (DE) "
"7029","21963843","2","1963","Werner  Kuhn","M","1899","1963","University of Basel","Basel","GERMANY (DE) "
"7030","21963851","2","1963","Giulio  Natta","M","1903","1979","Polytechnic University of Milan ","Milan ","ITALY (IT) "
"7031","21963852","2","1963","Karl W Ziegler","M","1898","1973","Max Planck Institut","Mülheim (Mülheim an der Ruhr) ","GERMANY (DE) "
"7032","21963853","2","1963","Werner  Kuhn","M","1899","1963","University of Basel","Basel","GERMANY (DE) "
"7033","21963861","2","1963","Fritz  Arndt","M","1885","1969",NA,"Hamburg","GERMANY (DE) "
"7034","21963862","2","1963","Hans Lebrecht  Meerwein","M","1879","1965","University of Basel","Marburg","GERMANY (DE) "
"7035","21963863","2","1963","Werner  Kuhn","M","1899","1963",NA,"Basel","GERMANY (DE) "
"7036","21963871","2","1963","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7037","21963872","2","1963","Gerhard  Herzberg","M","1904","1999","National Research Council of Canada","Ottawa","CANADA (CA) "
"7038","21963873","2","1963","Edgar Bright  Wilson, Jr.","M","1908","1992","Harvard University","Cambridge","UNITED STATES (US) "
"7039","21963881","2","1963","Izaak M Kolthoff","M","1894","1993",NA,"Minneapolis","UNITED STATES (US) "
"7040","21963882","2","1963","Stanley  Bruckenstein","M","1927",NA,"University of London","Göttingen ","GERMANY (DE) "
"7041","21963883","2","1963","Sir Christopher Kelk  Ingold","M","1893","1970",NA,"London","UNITED KINGDOM (GB) "
"7042","21963884","2","1963","Manfred  Eigen","M","1927",NA,NA,"Göttingen ","GERMANY (DE) "
"7043","2196411","2","1964","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7044","2196421","2","1964","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7045","2196431","2","1964","Derek Harold Richard   Barton","M","1918","1998","Imperial College of Science and Technology","London","UNITED KINGDOM (GB) "
"7046","2196441","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","GERMANY (DE) "
"7047","2196451","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7048","2196461","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7049","2196471","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7050","2196481","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7051","2196491","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7052","21964101","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7053","21964111","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7054","21964121","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7055","21964131","2","1964","Johannes M Bijvoet","M","1892","1980","Utrecht University","Utrecht","NETHERLANDS (NL) "
"7056","21964141","2","1964","Jannik  Bjerrum","M","1909","1992",NA,"Copenhagen","DENMARK (DK) "
"7057","21964151","2","1964","Herbert C Brown","M","1912","2004","Purdue University","Lafayette","UNITED STATES (US) "
"7058","21964161","2","1964","Herbert C Brown","M","1912","2004","Purdue University","Lafayette","UNITED STATES (US) "
"7059","21964171","2","1964","Herbert C Brown","M","1912","2004","Purdue University","Lafayette","UNITED STATES (US) "
"7060","21964181","2","1964","Britton  Chance","M","1913","2010",NA,"Philadelphia","UNITED STATES (US) "
"7061","21964191","2","1964","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"7062","21964201","2","1964","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"7063","21964211","2","1964","Charles A Coulson","M","1910","1974",NA,"Oxford","UNITED KINGDOM (GB) "
"7064","21964221","2","1964","Burris Bell   Cunningham","M","1912","1971","University of California","Berkeley","UNITED STATES (US) "
"7065","21964231","2","1964","Carl  Djerassi","M","1923","2015","Stanford University","Stanford","UNITED STATES (US) "
"7066","21964241","2","1964","Carl  Djerassi","M","1923","2015","Stanford University","Stanford","UNITED STATES (US) "
"7067","21964251","2","1964","Henry  Eyring","M","1901","1981","University of Utah","Salt Lake City","UNITED STATES (US) "
"7068","21964261","2","1964","Paul J Flory","M","1910","1985",NA,NA,NA
"7069","21964271","2","1964","Louis Plack  Hammett","M","1894","1987","Columbia University","New York","UNITED STATES (US) "
"7070","21964281","2","1964","Louis Plack  Hammett","M","1894","1987","Columbia University","New York","UNITED STATES (US) "
"7071","21964291","2","1964","Edmund L Hirst","M",NA,NA,NA,"Edinburgh","UNITED KINGDOM (GB) "
"7072","21964301","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7073","21964311","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7074","21964321","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7075","21964331","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7076","21964341","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7077","21964351","2","1964","Dorothy  Crowfoot Hodgkin","F","1910","1994",NA,"Oxford","UNITED KINGDOM (GB) "
"7078","21964361","2","1964","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7079","21964371","2","1964","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7080","21964381","2","1964","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7081","21964391","2","1964","Martin David  Kamen","M","1913","2002","University of California","San Diego","UNITED STATES (US) "
"7082","21964401","2","1964","Efraim  Katchalski-Katzir","M","1916","2009",NA,"Rehovoth","ISRAEL (IL) "
"7083","21964411","2","1964","Werner  Kuhn","M","1899","1963","University of Basel","Basel","GERMANY (DE) "
"7084","21964421","2","1964","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7085","21964431","2","1964","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"7086","21964441","2","1964","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"7087","21964451","2","1964","B T Matthias","M","1907",NA,NA,"La Jolla","UNITED STATES (US) "
"7088","21964461","2","1964","Hans Lebrecht  Meerwein","M","1879","1965","University of Marburg","Marburg","GERMANY (DE) "
"7089","21964471","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7090","21964481","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7091","21964491","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7092","21964501","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7093","21964511","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7094","21964521","2","1964","San-ichiro  Mizushima","M","1899","1983","University of Tokyo","Tokyo","JAPAN (JP) "
"7095","21964531","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7096","21964541","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7097","21964551","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7098","21964561","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7099","21964571","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7100","21964581","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7101","21964591","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7102","21964601","2","1964","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7103","21964611","2","1964","Louis  Néel","M","1904","2000","Centre d´études nucléaires de Grenoble (CENG)","Grenoble","FRANCE (FR) "
"7104","21964621","2","1964","Lars  Onsager","M","1903","1976","Yale University","New Haven","UNITED STATES (US) "
"7105","21964631","2","1964","Lars  Onsager","M","1903","1976","Yale University","New Haven","UNITED STATES (US) "
"7106","21964641","2","1964","Alexander Ivanovich   Oparin","M","1894","1980",NA,"Moscow","RUSSIAN FEDERATION (RU) "
"7107","21964651","2","1964","Gopalasamudram Narayana Iyer   Ramachandran","M","1922","2001",NA,"Madras (now Chennai)","INDIA (IN) "
"7108","21964661","2","1964","Gerhard  Schramm","M","1910","1969","Max Planck Institut","Tübingen","GERMANY (DE) "
"7109","21964671","2","1964","Fr.  Sorm","M",NA,NA,NA,"Prague ","CZECH REPUBLIC (CZ) "
"7110","21964681","2","1964","Fr.  Sorm","M",NA,NA,NA,"Prague ","CZECH REPUBLIC (CZ) "
"7111","21964691","2","1964","Fr.  Sorm","M",NA,NA,NA,"Prague ","CZECH REPUBLIC (CZ) "
"7112","21964701","2","1964","E F Terroine","M",NA,NA,NA,"Paris","FRANCE (FR) "
"7113","21964711","2","1964","Carl  Wagner","M","1901","1977","University of Göttingen ","Göttingen ","GERMANY (DE) "
"7114","21964721","2","1964","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7115","21964731","2","1964","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7116","21964741","2","1964","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7117","21964751","2","1964","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7118","21964761","2","1964","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7119","21964771","2","1964","Alexander P Vinogradov","M","1895","1975",NA,"Moscow","RUSSIAN FEDERATION (RU) "
"7120","21964781","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7121","21964791","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7122","21964801","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7123","21964811","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7124","21964821","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7125","21964831","2","1964","K  Yamafuji","M",NA,NA,NA,"Fukuoka","JAPAN (JP) "
"7126","21964841","2","1964","K  Yamafuji","M",NA,NA,NA,"Fukuoka","JAPAN (JP) "
"7127","21964851","2","1964","K  Yamafuji","M","1891",NA,NA,"Fukuoka","JAPAN (JP) "
"7128","21964861","2","1964","P C Zamecnik","M","1912","2009",NA,"Boston","UNITED STATES (US) "
"7129","21964871","2","1964","Fritz  Arndt","M","1885","1969",NA,"Hamburg","GERMANY (DE) "
"7130","21964872","2","1964","Hans Lebrecht  Meerwein","M","1879","1965","University of Marburg","Marburg","GERMANY (DE) "
"7131","21964881","2","1964","Konrad  Bloch","M","1912","2000","Harvard University","Cambridge","UNITED STATES (US) "
"7132","21964882","2","1964","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"7133","21964891","2","1964","Manfred  Eigen","M","1927",NA,NA,"Göttingen ","GERMANY (DE) "
"7134","21964892","2","1964","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7135","21964901","2","1964","Gerhard  Schramm","M","1910","1969","Max Planck Institut","Tübingen","GERMANY (DE) "
"7136","21964902","2","1964","Manfred  Eigen","M","1927",NA,NA,"Göttingen ","GERMANY (DE) "
"7137","21964911","2","1964","Lars  Onsager","M","1903","1976","Yale University","New Haven","UNITED STATES (US) "
"7138","21964912","2","1964","Manfred  Eigen","M","1927",NA,NA,"Göttingen ","GERMANY (DE) "
"7139","21964921","2","1964","Ronald George Wreyford   Norrish","M","1897","1978",NA,"Cambridge","UNITED KINGDOM (GB) "
"7140","21964922","2","1964","George  Porter","M","1920","2002","Charles University","Sheffield","UNITED KINGDOM (GB) "
"7141","21964931","2","1964","Carl  Wagner","M","1901","1977","University of Göttingen ","Göttingen ","GERMANY (DE) "
"7142","21964932","2","1964","G M Schwab","M",NA,NA,NA,"Munich","GERMANY (DE) "
"7143","21964941","2","1964","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7144","21964942","2","1964","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"7145","21964943","2","1964","Derek Harold Richard   Barton","M","1918","1998","Imperial College of Science and Technology","London","UNITED KINGDOM (GB) "
"7146","21964944","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7147","21964951","2","1964","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7148","21964952","2","1964","H H Claassen","M","1903",NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7149","21964953","2","1964","J G Malm","M",NA,"1990","Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7150","21964954","2","1964","H  Selig","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7151","21964961","2","1964","H H Claassen","M","1908",NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7152","21964962","2","1964","H  Selig","M",NA,"1980","Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7153","21964963","2","1964","J G Malm","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7154","21964971","2","1964","Derek Harold Richard   Barton","M","1918","1998","Imperial College of Science and Technology","London","UNITED KINGDOM (GB) "
"7155","21964972","2","1964","Vladimir  Prelog","M","1906","1998","Technische Hochschule (Institute of Technology)","Zurich","SWITZERLAND (CH) "
"7156","21964973","2","1964","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7157","21964981","2","1964","Jannik  Bjerrum","M","1909","1992",NA,"Copenhagen","DENMARK (DK) "
"7158","21964982","2","1964","Gerold Karl   Schwarzenbach","M","1904","1978","University of Zurich","Zurich","SWITZERLAND (CH) "
"7159","21964983","2","1964","Lars Gunnar  Sillén","M","1916","1970",NA,"Stockholm","SWEDEN (SE) "
"7160","21964991","2","1964","Walter Heinrich   Heitler","M","1904","1981",NA,"Zurich","SWITZERLAND (CH) "
"7161","21964992","2","1964","John Clarks  Slater","M","1900","1976","Massachusetts Institute of Technology (MIT)","Cambridge","UNITED STATES (US) "
"7162","21964993","2","1964","Robert Sanderson   Mulliken","M","1896","1986",NA,"Chicago","UNITED STATES (US) "
"7163","219641001","2","1964","Alexander P Vinogradov","M","1895","1975",NA,"Moscow","RUSSIAN FEDERATION (RU) "
"7164","219641002","2","1964","Arthur  Holmes","M","1896",NA,"Academy of Sciences","Edinburgh","UNITED KINGDOM (GB) "
"7165","219641011","2","1964","Alexander Naumovich   Frumkin","M","1895","1976","Moscow State University","Moscow","RUSSIAN FEDERATION (RU) "
"7166","219641012","2","1964","Max  Volmer","M","1885","1965",NA,"Babelsberg bei Potsdam","GERMANY (DE) "
"7167","2196511","2","1965","G I Arnon","M","1893",NA,NA,"Berkeley","UNITED STATES (US) "
"7168","2196521","2","1965","G I Arnon","M","1895",NA,NA,"Berkeley","UNITED STATES (US) "
"7169","2196531","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7170","2196541","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
